Lon,Lat,Clave,Edo,Est,Tmed
-103.09,22.93,GJAZC,ZAC,"General JoaquÌn Amaro, Zac.",16
-101.74,20.44,GLNGJ,GTO,"La Golondrina, Gto.",19.2
-108.09,25.47,GMCSI,SIN,"Guam˙chil, Sin.",28
-105.96,25.93,GNCDR,DGO,"GuanacevÌ, Dgo.",14
-114.05,27.96,GNGBS,BCS,"Guerrero Negro, B.C.S.",24.9
-93,17.98,GONTB,TAB,"Gonz·lez, Tab.",27.5
-93.07,17.97,GONZALEZ,TAB,"Gonz·lez, Tab. SGT*",34.2
-108.3,29.2,GPCCH,CHIH,"Guapoca, Chih.",17.1
-102.51,22.75,GPEZC,ZAC,"Guadalupe, Zac.",17.1
-107.07,26.81,GRCCH,CHIH,"Guerachi, Chih.",25.3
-102.46,22.49,GRCZC,ZAC,"Genaro Codina, Zac.",13.7
-98.92,19.58,GRDMX,MEX,"La Grande, MÈx.",17
-93.12,16.98,GRICP,CHIS,"Grijalva, Chis.",28.4
-108.47,25.72,GSVSI,SIN,"Guasave, Sin.",28
-107.22,25.34,GTNSI,SIN,"Guatenipa, Sin.",27.1
-101.27,21.01,GTOGJ,GTO,"Observatorio de Guanajuato, Gto.",19.8
-103.35,20.68,GUAJL,JAL,"Guadalajara Centro, Jal.",21.5
-101.26,21.01,GUANAJUATO,GTO,"Guanajuato, Gto. SGT*",19.8
-103.39,20.71,GUCJL,JAL,"Observatorio de Guadalajara, Jal.",22
-104.75,23.96,GVCDR,DGO,"Presidente Guadalupe Victoria, Dgo.",14.8
-104.75,23.96,GVHDR,DGO,"Guadalupe Victoria hidromÈtrica, Dgo.",14.8
-106.97,26.1,GYCCH,CHIH,"Guadalupe y Calvo, Chih.",13
-110.85,27.95,GYMSO,SON,"Guaymas, Son.",24.6
-99.65,20.37,HCPHD,HGO,"Huichapan, Hgo.",15.6
-109.33,25.98,HDZSI,SIN,"Higuera de Zaragoza, Sin.",26
-90.11,20.18,HECCA,CAMP,"Hecelchak·n, Camp.",27.1
-98.46,21.77,HGOVC,VER,"El Higo, Ver.",25.8
-100.01,25.96,HGRNL,NL,"Higueras, N.L.",21.5
-99.18,18.57,HIGMR,MOR,"HiguerÛn, Mor.",25.4
-98.42,21.15,HJTHD,HGO,"Huejutla, Hgo.",25.6
-98.46,19.1,HJTPB,PUE,"Huejotzingo, Pue.",15.3
-97.78,17.81,HLOOX,OAX,"Observatorio de Huajuapan de LeÛn, Oax.",20.5
-98.29,21.19,HLSVC,VER,"Los Hules, Ver.",26.2
-110.92,29.07,HM2SO,SON,"Observatorio de Hermosillo, Son.",25.7
-110.93,29.07,HMNSO,SON,"Hermosillo, Son.",26.3
-97.91,19.32,HMTTL,TLAX,"Huamantla, Tlax.",14.9
-89.85,19.75,HPOCA,CAMP,"Hopelchen, Camp.",28.4
-98.54,18.77,HQCPB,PUE,"Huaquechula, Pue.",20.2
-108.96,30.21,HSHSO,SON,"Huachinera, Son.",17.7
-96.95,19.18,HTSVC,VER,"Huatusco, Ver.",18.3
-102.25,20.48,HUAJL,JAL,"Huascato, Jal.",20.5
-99.42,18.61,HUAMR,MOR,"Huajintl·n, Mor.",24.5
-98.05,20.18,HUAPB,PUE,"Huauchinango, Pue.",18.4
-97.95,19.31,HUATL,TLAX,"Huamantla, Tlax. SMN*",18.4
-98.75,18.88,HUEMR,MOR,"Hueyapan, Mor.",14
-99.71,20.32,HUICHAPAN,HGO,"Huichapan, Hgo. SMN*",16.6
-92.47,15.13,HUICP,CHIS,"Huixtla, Chis.",27
-99.26,19.03,HUIMR,MOR,"Huitzilac, Mor.",11.9
-100.28,20.39,HUIQT,QRO,"Huimilpan, Qro. SMN*",17.2
-99.02,18.44,HUTMR,MOR,"Huautla, Mor.",23.1
-98.78,18.94,HUXMR,MOR,"Huecahuaxco, Mor.",17.1
-98.48,20.53,HUYVC,VER,"Huayacocotla, Ver.",14.5
-100.83,20.85,IALGJ,GTO,"Ignacio Allende, Gto.",19
-96.55,19.4,IDOVC,VER,"Õdolos, Ver.",27.4
-99.55,18.35,IGLGR,GRO,"Iguala, Gro.",25.1
-107.88,26.87,IGNCH,CHIH,"San Ignacio, Chih.",25
-99.52,18.36,IGUALA,GRO,"Iguala, Gro. SMN*",26.3
-110.89,30.76,IMRSO,SON,"Imuris, Son.",18.6
-99.16,18.88,IMTMR,MOR,"Instituto Mexicano de TecnologÌa del Agua, Mor. SMN*",24.2
-96.88,19.6,INCVC,VER,"Ingenio ConcepciÛn, Ver.",19.7
-101.88,18.27,INFMC,MICH,"Infiernillo, Mich.",29.3
-107.88,26.87,INGCH,CHIH,"San Ignacio, Chih.",25
-110.4,28.43,IRASO,SON,"Ignacio R. Alatorre, Son.",24.3
-101.35,20.68,IRPGJ,GTO,"Irapuato, Gto.",21.2
-100.82,21.88,IVGSL,SLP,"ValentÌn Gama, S.L.P.",18.7
-99.22,20.48,IXMHD,HGO,"Ixmiquilpan, Hgo.",20.3
-106.6,23.96,IXPSI,SIN,"Ixpalino, Sin.",28.7
-95.1,16.58,IXTOX,OAX,"Ixtepec, Oax.",27.9
-97.82,19.62,IXTPB,PUE,"Ixtacamaxtitl·n, Pue.",15.1
-98.47,18.61,IZMPB,PUE,"Iz˙car de Matamoros, Pue.",22.8
-89.03,20.93,IZMYC,YUC,"Izamal, Yuc.",28.8
-96.2,17.87,JACOX,OAX,"Jacatepec, Oax.",26.5
-94.67,17.95,JALVC,VER,"Jaltip·n, Ver.",27.2
-103.4,24.28,JALZC,ZAC,"Juan Aldama, Zac.",17.8
-92.72,15.87,JAPCP,CHIS,"Jaltenango, Chis.",23.6
-103.11,21.4,JCHZC,ZAC,"Juchipila, Zac.",22.5
-102.36,22.12,JCQAG,AGS,"Jocoque, Ags.",19.2
-100.52,20.15,JCRGJ,GTO,"JerÈcuaro, Gto.",18.6
-95.03,17.43,JCRVC,VER,"Jes˙s Carranza, Ver.",27
-94.09,17.87,JDCVC,VER,"San JosÈ del Carmen, Ver.",27
-101,20.38,JDPGJ,GTO,"Jaral del Progreso, Gto.",19.2
-103,22.64,JERZC,ZAC,"Jerez, Zac.",19.3
-106.81,24.57,JLPSI,SIN,"JosÈ LÛpez Portillo, Sin.",24.7
-104.52,22.25,JMANR,NAY,"Jes˙s MarÌa, Nay.",31
-104.91,27.13,JMNCH,CHIH,"JimÈnez, Chih.",20.2
-102.71,20.29,JMYJL,JAL,"Jamay, Jal.",20.4
-108.01,25.9,JNASI,SIN,"Jaina, Sin.",26.1
-98.8,18.7,JNCMR,MOR,"Jonacatepec, Mor.",20.8
-99.2,18.6,JOJMR,MOR,"Jojutla, Mor.",24.6
-108.7,26.43,JORSI,SIN,"Josefa Ortiz de DomÌnguez, Sin.",22.8
-97.02,19.6,JOYVC,VER,"La Joya, Ver.",13.5
-100.45,20.7,JRQQT,QRO,"Juriquilla, Qro.",19.6
-99.05,19.63,K27MX,MEX,"km 27+250, MÈx.",17.2
-101.84,20.68,LADGJ,GTO,"Las Adjuntas, Gto.",19.6
-101.29,20.86,LAPURISIMAGJ,GTO,"La PurÌsima, Gto. SGT*",21.9
-101.85,20.67,LASADJUNTAS,GTO,"Las Adjuntas, Gto. SGT*",18.6
-95.35,18.25,LAUVC,VER,"Lauchapan, Ver.",24.3
-109.7,23.68,LBABS,BCS,"Los Barriles, B.C.S.",25.9
-100.13,25.43,LBCNL,NL,"Rodrigo GÛmez, N.L.",22.9
-105.41,27.54,LBQCH,CHIH,"La Boquilla, Chih.",20.3
-102.57,22.78,LBUZC,ZAC,"Observatorio de Zacatecas, Zac.",14.8
-96.91,18.21,LCAOX,OAX,"La Carbonera, Oax.",16.3
-94.33,18.11,LCAVC,VER,"La Cangrejera, Ver.",25
-109.38,30.44,LCDSO,SON,"L·zaro C·rdenas, Son.",20.3
-101,18.42,LCLGR,GRO,"La Calera, Gro.",26
-105.02,25.59,LCRDR,DGO,"L·zaro C·rdenas, Dgo.",23.2
-106.9,23.92,LCRSI,SIN,"La Cruz, Sin.",27.8
-98.91,18.68,LCUMR,MOR,"La Cuera, Mor.",19.1
-108.35,26.9,LD2SI,SIN,"Huites hidromÈtrica, Sin.",26.1
-103.77,18.81,LDACM,COL,"Laguna de Amela, Col.",27.5
-100.02,16.96,LDCGR,GRO,"Laguna de Coyuca, Gro.",26.6
-103.2,20.29,LDCJL,JAL,"Lago de Chapala, Jal.",21.8
-99.24,16.76,LDGGR,GRO,"Las Vigas, Gro.",27.5
-101.07,20.29,LDYGJ,GTO,"Laguna de Yuriria, Gto.",19
-101.69,21.14,LENGJ,GTO,"LeÛn, Gto.",21.4
-99.53,25.5,LERNL,NL,"Las Enramadas, N.L.",24
-93.56,16.7,LFLCP,CHIS,"Las Flores, Chis.",26.3
-103.28,25.07,LFLDR,COAH,"La Flor, Coah.",22.1
-103.6,22.69,LFLZC,ZAC,"La Florida, Zac.",18.5
-97.23,18.92,LGRVC,VER,"Loma Grande, Ver.",13.6
-100.88,20.4,LGVGJ,GTO,"Presa la Gavia, Gto.",19.3
-97.69,19.46,LIBPB,PUE,"Libres, Pue.",14.6
-96.98,20.05,LIBVC,VER,"Libertad, Ver.",26.7
-101.36,20.28,LJIGJ,GTO,"Las JÌcamas, Gto.",19.8
-107.03,29.88,LJSCH,CHIH,"Las Lajas, Chih.",16.3
-102.66,23,LLBZC,ZAC,"Llano Blanco, Zac.",16.2
-105.28,28.98,LLNCH,CHIH,"Ing. Luis L. LeÛn, Chih.",21.3
-102.25,22.44,LMOZC,ZAC,"Luis Moya, Zac.",17.5
-98.76,20.59,LMTHD,HGO,"Metztitl·n, Hgo.",21.5
-103.31,24.61,LNRDR,DGO,"Los Naranjos, Dgo.",20.9
-103.38,22.85,LOBZC,ZAC,"Manuel Felgueres, Zac.",17.7
-96.41,19.26,LOFVC,VER,"Loma Fina, Ver.",27.2
-101.99,22.26,LORZC,ZAC,"Loreto, Zac.",18.3
-102,20.35,LPDMC,MICH,"La Piedad, Mich.",21.6
-94.92,17.42,LPEVC,VER,"Las Perlas, Ver.",25.8
-103.73,19.22,LPSCM,COL,"La Posta, Col.",27.2
-102.2,18.8,LPSMC,MICH,"La PastorÌa, Mich.",28.8
-110.37,24.15,LPZBS,BCS,"Observatorio de La Paz, B.C.S.",27.6
-101.2,18.8,LPZMC,MICH,"Los Pinzanes, Mich.",28.4
-100.5,27.05,LPZNL,NL,"Lampazos, N.L.",22.8
-101.11,21.32,LQMGJ,GTO,"La Quemada, Gto.",16
-103.22,23.18,LREZC,ZAC,"Gobernador Leobardo Reynoso, Zac.",16.9
-111.35,26.01,LRTBS,BCS,"Observatorio de Loreto, B.C.S.",26.3
-99.12,22.85,LSRTP,TAMP,"La Servilleta, Tamps.",25.7
-105.47,24.19,LVEDR,DGO,"Las Vegas, Dgo. SMN*",14.4
-97.1,19.65,LVRVC,VER,"Las Vigas de RamÌrez, Ver.",12.9
-100.67,23.65,MA2SL,SLP,"Matehuala, S.L.P. SMN*",20.1
-101.93,20.51,MABGJ,GTO,"Mariano Abasolo, Gto.",19.3
-92.6,17.77,MACTB,TAB,"Macuspana, Tab.",27.6
-99.55,24.57,MAGTP,TAMP,"Magueyes, Tamps.",23.3
-93.6,17.18,MALCP,CHIS,"NezahualcÛyotl, Chis.",27
-92.88,15.45,MAPCP,CHIS,"Mapastepec, Chis.",27.6
-95.48,17.45,MAROX,OAX,"MarÌa Lombardo, Oax.",25.6
-103.23,25.53,MATCL,COAH,"Matamoros, Coah.",23.2
-100.64,23.66,MATSL,SLP,"Matehuala, S.L.P.",20.5
-97.52,25.83,MATTP,TAMP,"Matamoros, Tamps.",26
-98.23,19.01,MAYPB,PUE,"Mayorazgo 21 Poniente, Pue.",18.5
-99.22,19.48,MBLMX,MEX,"Molino Blanco, MÈx.",17.8
-99.37,17.47,MCHGR,GRO,"Mochitl·n, Gro.",25
-109,25.8,MCHSI,SIN,"Los Mochis, Sin.",28.3
-101.42,26.91,MCVCL,COAH,"Observatorio de Monclova, Coah.",23.6
-99.2,26.02,MDRNL,NL,"Madero, N.L.",24.8
-97.84,22.28,MDRTP,TAMP,"Madero, Tamps.",28.2
-97.05,20.07,MDTVC,VER,"MartÌnez de la Torre, Ver.",25.5
-89.65,20.95,MEOYC,YUC,"Observatorio de MÈrida, Yuc.",28.2
-99.12,19.42,MERSE,CDMX,"Merced, Cd. de MÈx. SGIRPC*",18.4
-89.65,20.95,MERYC,YUC,"MÈrida, Yuc. SMN*",17.2
-96.33,19.15,MFAVC,VER,"Manlio Fabio Altamirano, Ver.",27.4
-103.44,24.29,MGAZC,ZAC,"Miguel Auza, Zac.",17.7
-99.43,24.25,MHGTP,TAMP,"Miguel Hidalgo, Tamps.",24.8
-99.4,18.7,MIAMR,MOR,"Miacatl·n, Mor.",22.3
-99.16,22.12,MICSL,SLP,"Micos, S.L.P.",23.9
-94.53,17.98,MINVC,VER,"Minatitl·n, Ver.",24.6
-111.98,26.9,MLGBS,BCS,"MulegÈ, B.C.S.",24.4
-100.24,25.86,MMAN,NL,"Aeropuerto Internacional del Norte, N.L.*",23.8
-96.26,15.77,MMBT,OAX,"Aeropuerto Internacional de BahÌas de Huatulco, Oax.*",27.6
-99.26,18.83,MMCB,MOR,"Aeropuerto Internacional de Cuernavaca, Mor.*",22.8
-107.47,24.76,MMCL,SIN,"†Aeropuerto Internacional Federal de Culiac·n, Sin.*",29.7
-109.83,27.4,MMCN,SON,"Aeropuerto Internacional de Ciudad ObregÛn, Son.*",25.8
-106.44,31.64,MMCS,CHIH,"Aeropuerto Internacional de Ciudad Ju·rez, Chih.*",19.9
-105.97,28.7,MMCU,CHIH,"Aeropuerto Internacional de Chihuahua, Chih.*",17.6
-98.96,23.71,MMCV,TAMP,"Aeropuerto Internacional de Ciudad Victoria, Tamps.*",24.2
-110.92,27.97,MMGM,SON,"Aeropuerto Internacional de Guaymas, Son.*",26.4
-111.05,29.09,MMHO,SON,"Aeropuerto Internacional de Hermosillo, Son.*",25.5
-103.58,19.28,MMIA,COL,"Aeropuerto Nacional de Colima, Col.*",24.6
-100.93,25.55,MMIO,COAH,"Aeropuerto Internacional de Saltillo, Coah.*",20.7
-101.48,20.99,MMLO,GTO,"Aeropuerto Internacional de Guanajuato, Gto.*",20.4
-110.37,24.08,MMLP,BCS,"Aeropuerto Internacional de La Paz, B.C.S.*",25
-111.35,25.99,MMLT,BCS,"Aeropuerto Internacional de Loreto, B.C.S.*",26.9
-97.53,25.77,MMMA,TAMP,Aeropuerto Internacional de Matamoros Tamps.*,26.2
-115.25,32.63,MMML,BC,"Aeropuerto Internacional de Mexicali, B.C.*",22.4
-101.03,19.85,MMMM,MICH,"Aeropuerto Internacional de Morelia, Mich.*",18.1
-99.07,19.44,MMMX,CDMX,"Aeropuerto Internacional de la Ciudad de MÈxico, Cd. de MÈx.*",17.9
-100.11,25.78,MMMY,NL,"Aeropuerto Internacional de Monterrey, N.L.*",22.7
-99.57,27.45,MMNL,TAMP,"Aeropuerto Internacional de Nuevo Laredo, Tamps.*",26
-96.72,17,MMOX,OAX,"Aeropuerto Internacional de Oaxaca, Oax.*",20
-97.46,20.6,MMPA,VER,"Aeropuerto de Poza Rica, Ver.*",27.3
-100.54,28.63,MMPG,COAH,"Aeropuerto Internacional de Piedras Negras, Coah.*",24.1
-102.04,19.4,MMPN,MICH,"Aeropuerto Internacional de Uruapan, Mich.*",19.6
-100.19,20.62,MMQT,QRO,"Aeropuerto Intercontinental de QuerÈtaro, Qro.*",19.4
-109.72,23.14,MMSD,BCS,"Aeropuerto Internacional de Los Cabos, B.C.S.*",25.7
-109.94,22.95,MMSL,BCS,"AerÛdromo Internacional de Cabo San Lucas, B.C.S.",25.7
-100.93,22.26,MMSP,SLP,"Aeropuerto Internacional de San Luis PotosÌ, S.L.P.*",17.2
-103.4,25.56,MMTC,COAH,"Aeropuerto Internacional de TorreÛn, Coah.*",23.4
-116.97,32.54,MMTJ,BC,"Aeropuerto Internacional de Tijuana, B.C.*",18.6
-99.57,19.34,MMTO,MEX,"Aeropuerto Internacional de Toluca, Edo. de MÈx.*",14.3
-92.37,14.79,MMTP,CHIS,"Aeropuerto Internacional de Tapachula, Chis.*",27.5
-92.82,18,MMVA,TAB,"Aeropuerto Internacional de Villahermosa, Tab.*",27.9
-102.68,22.9,MMZC,ZAC,"Aeropuerto Internacional de Zacatecas, Zac.*",16.3
-101.46,17.61,MMZH,GRO,"Aeropuerto Internacional de Ixtapa-Zihuatanejo, Gro.*",28.5
-104.56,19.15,MMZO,COL,"Aeropuerto Internacional de Manzanillo-Costalegre, Col.*",28.6
-102.79,21.81,MNLAG,AGS,"Media Luna, Ags.",20
-104.32,19.04,MNZCM,COL,"Observatorio de Manzanillo, Col.",29.2
-94.77,18.14,MNZVC,VER,"Minzapan, Ver.",25.6
-89.44,21.11,MOCYC,YUC,"Mococh·, Yuc.",26.9
-101.18,19.69,MORMC,MICH,"Observatorio de Morelia, Mich.",18.1
-103.36,21.21,MORZC,ZAC,"Mezquital del Oro, Zac.",23.1
-103.85,25.82,MPMDR,DGO,"MapimÌ, Dgo.",23.1
-98.93,26.2,MRGTP,TAMP,"Marte Rodolfo GÛmez, Tamps.",24.9
-95.04,16.88,MROOX,OAX,"MatÌas Romero, Oax. SMN*",26.4
-103.56,22.31,MRSZC,ZAC,"Monte Escobedo, Zac.",16.6
-99.83,25.17,MTMNL,NL,"Montemorelos, N.L.",22.5
-89.29,21.09,MTOYC,YUC,"Motul, Yuc.",26.4
-98.8,21.33,MTPSL,SLP,"Observatorio de Matlapa, S.L.P.",25
-100.27,25.68,MTRNL,NL,"Monterrey, N.L.",23.5
-89.71,20.49,MUNYC,YUC,"Muna, Yuc.",26.6
-99.22,20.24,MXQHD,HGO,"Mixquiahuala, Hgo.",17.6
-99,18.73,MYOMR,MOR,"Moyotepec, Mor.",21.2
-96.83,19.93,MZNVC,VER,"Misantla, Ver.",23
-101.51,27.88,MZQCL,COAH,"M˙zquiz, Coah.",21.4
-106.4,23.23,MZTSI,SIN,"Observatorio de Mazatl·n, Sin.",28.8
-110.14,29,MZTSO,SON,"Mazat·n, Son.",23.6
-96.87,19.65,NAOVC,VER,"Naolinco, Ver.",17.6
-102.85,21.36,NCTZC,ZAC,"Nochistl·n, Zac.",19.4
-109.69,30.37,NCZSO,SON,"Observatorio de Nacozari, Son.",21.2
-99.14,18.52,NEXMR,MOR,"Nexpa, Mor.",22.7
-110.95,31.32,NGLSO,SON,"Nogales, Son.",19.3
-102.37,21.78,NGRAG,AGS,"El Ni·gara, Ags.",19.2
-95.52,18.63,NLTVC,VER,"Naranjal, Lerdo de Tejada, Ver.",26.6
-99.32,22.52,NRJSL,SLP,"Naranjos, S.L.P.",24.4
-101.33,27.92,NUEVAROSITA,COAH,"Nueva Rosita, Coah. SMN*",22
-109.44,27.07,NVJSO,SON,"Navojoa, Son.",26.5
-102,22.02,NVLAG,AGS,"El Novillo, Ags.",16.4
-112.85,31.87,NYNSO,SON,"Sonoyta, Son.",20.3
-90.22,19.61,NYXCA,CAMP,"Noh-YaxchÈ, Camp.",28.9
-104.11,25.23,NZSDR,DGO,"Nazas, Dgo.",21.1
-96.73,17.07,OACOX,OAX,"Oaxaca Centro, Oax.",21.8
-96.7,17,OAOOX,OAX,"Observatorio de Aeropuerto Oaxaca, Oax.",22.2
-98.9,18.9,OAXMR,MOR,"Oaxtepec, Mor.",21.6
-107.19,24.25,OBISPO,SIN,"Obispo, Sin. SMN*",27.5
-102.29,21.85,OBSAG,AGS,"Observatorio de Aguascalientes, Ags.",20
-99.22,18.91,OBSMR,MOR,"Observatorio de Cuernavaca, Mor.",21.2
-99.19,19.62,OBSMX,MEX,"San MartÌn Obispo, MÈx.",17.4
-100.3,25.73,OBSNL,NL,"Observatorio de Monterrey, N.L.",23.5
-100.37,20.57,OBSQT,QRO,"Observatorio de QuerÈtaro, Qro.",20.5
-107.44,24.63,OBSSI,SIN,"Observatorio de Culiac·n, Sin.",28.2
-92.93,17.98,OBSTB,TAB,"Observatorio de Villahermosa, Tab.",28.4
-98.25,19.32,OBSTL,TLAX,"Observatorio de Tlaxcala, Tlax.",17.5
-102.27,22.58,OCAZC,ZAC,"Ojo Caliente, Zac.",17.1
-101.48,21.65,OCMGJ,GTO,"Ocampo, Gto.",18.1
-93.15,17.23,OCOTEPEC,CHIS,"Ocotepec, Chis. SGT*",18.4
-98.76,18.88,OCTMR,MOR,"Ocuituco, Mor.",18.9
-100.76,21.85,OCTSL,SLP,"Ojo Caliente, S.L.P.",19
-99.8,16.8,ODAGR,GRO,"Observatorio de Acapulco, Gro.",28.5
-99.5,17.6,ODZGR,GRO,"Observatorio de Zumpango, Gro.",24.9
-104.41,29.56,OJNCH,CHIH,"Ojinaga, Chih.",21.1
-101.92,21.37,OLMJL,JAL,"Observatorio de Lagos de Moreno, Jal.",22.1
-98.74,17.78,OLNGR,GRO,"Olinal·, Gro.",24.4
-98.51,21.84,OLVVC,VER,"El Olivo, Ver.",25.6
-89.85,20.55,OPIYC,YUC,"Opichen, Yuc.",26.2
-110.71,29.23,ORGSO,SON,"El OrÈgano, Son.",25.5
-98.6,21.17,ORZHD,HGO,"San Felipe Orizatl·n, Hgo.",24.9
-97.1,18.85,ORZVC,VER,"Observatorio de Orizaba, Ver.",21.2
-94.4,16.5,OSTOX,OAX,"Ostuta, Oax.",27.5
-89.39,20.29,OXKYC,YUC,"Oxkutzcab, Yuc.",25.7
-97.53,19.7,OYAPB,PUE,"Oyameles, Pue.",10.8
-104.66,24.24,PA2DR,DGO,"PeÒa del ¡guila hidromÈtrica, Dgo.",19
-98.9,24.05,PADTP,TAMP,"Padilla, Tamps.",24.8
-104.66,24.2,PAGDR,DGO,"PeÒa del ¡guila, Dgo.",18.9
-105.02,22.38,PAJNR,NAY,"Pajaritos, Nay.",28.3
-101.97,21.92,PALAG,AGS,"Palo Alto, Ags.",18.8
-100.82,20.85,PALGJ,GTO,"Presa Allende, Gto. SMN*",19.6
-102.8,22.35,PALZC,ZAC,"Palomas, Zac.",16.5
-99.22,24.99,PAMNL,NL,"La Pamona, N.L.",24.5
-97.8,25.8,PANTP,TAMP,"Pueblo An·huac, Tamps.",25.3
-96.08,18.17,PAPOX,OAX,"Papaloapan, Oax.",26.2
-93.33,18.42,PARAISO,TAB,"ParaÌso, Tab. SMN*",28.1
-102.18,25.44,PARCL,COAH,"Parras, Coah.",22.4
-102.28,22.15,PBLAG,AGS,"PabellÛn, Ags.",18.8
-99.18,19.74,PCGMX,MEX,"Puente Colgante, MÈx.",14.8
-98.74,20.12,PCHHD,HGO,"Pachuca, Hgo.",16.6
-91.97,15.85,PCOCP,CHIS,"Puente Concordia, Chis.",25.8
-98.75,20.12,PCOHD,HGO,"Observatorio de Pachuca, Hgo.",16.2
-97.25,18.92,PCRPB,PUE,"Paso Carretas, Pue.",11.7
-101.05,19.49,PDBMC,MICH,"Planta de Bombeo, Mich.",19.6
-98.75,23.73,PDMTP,TAMP,"Paso de Molina, Tamps.",25
-109.08,29.43,PDNSO,SON,"Paso N·cori, Son.",24.2
-96.14,19.04,PDTVC,VER,"Paso del Toro, Ver.",26.7
-102.42,22.14,PECAG,AGS,"Plutarco ElÌas Calles, Ags.",18.8
-109.64,28.98,PECSO,SON,"Plutarco ElÌas Calles, Son.",25
-99.2,19.33,PEDSE,CDMX,"Pedregal, Cd. de MÈx. SGIRPC*",17.6
-97.81,21.18,PEMVC,VER,"El Moralillo, Ver.",26.2
-101.11,20.52,PERGJ,GTO,"Pericos, Gto.",19.3
-98.33,20.06,PERHD,HGO,"La Esperanza, Hgo.",15
-97.24,19.58,PERVC,VER,"Perote, Ver.",13
-99.45,17.48,PETGR,GRO,"Petaquillas, Gro.",27.1
-88.93,20.13,PETYC,YUC,"Peto, Yuc.",27.9
-93.22,15.69,PIJCP,CHIS,"Pijijiapan, Chis.",28.6
-99.02,24.21,PILTP,TAMP,"PilÛn, Tamps.",25.2
